Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Bank credit to bank deposits (%),GFDD.SI.04,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,206.4573,159.3963,313.1448,130.0455,137.1212,156.5476,178.178,154.4158,212.606,277.8355,258.6136,237.9784,216.9702,226.6667,149.5877,187.2067,163.4823,196.0784,168.5034,47.21956,44.43094,51.7877,48.71189,55.44147,46.89768,49.31689,50.82409,65.08281,69.74469,69.17636,70.84251,76.85278,80.20067,82.21752,75.83516,83.1432,77.18362,74.55327,64.18044,57.72606
Bank credit to bank deposits (%),GFDD.SI.04,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.19427,35.19427,30.50594,31.04131,37.60757,45.19701,51.62366,47.23378,68.52864,59.86425,53.84074,54.14933,52.22228,57.18712,58.98936,62.00812,66.05571,53.10714,55.51824,47.95462,40.40583,34.64294
Bank credit to bank deposits (%),GFDD.SI.04,"Congo, Rep.",COG,162.4435,172.9124,159.1356,180.4598,213.9293,208.0851,217.0782,199.2921,173.02,177.4616,155.1586,167.1906,195.8293,196.0475,152.0051,188.5787,192.0043,208.8802,191.6245,175.6725,145.2178,153.2288,180.2606,214.2932,229.7764,202.5586,250.1572,224.6428,129.8315,128.0739,124.0701,120.5311,114.0582,93.75176,88.60651,116.5692,106.5327,102.4475,111.6472,152.6324,55.78893,99.73444,40.35412,54.01894,43.94415,34.73716,23.6278,21.07031,29.10202,34.98576,35.37719,33.83313,41.18672,49.22302,53.01336,69.34772,83.90613,88.90433,93.52575,83.5898,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Costa Rica,CRI,211.4512,223.2193,200.93,199.0587,210.1475,218.2106,214.6395,161.8161,175.1911,169.365,185.2017,154.1381,144.3861,130.3418,140.1978,122.3503,112.6086,100.9036,99.37688,90.82063,88.02556,59.87861,56.054,59.6492,58.47567,57.31509,56.17567,58.41356,49.72417,47.07877,44.5405,37.74152,45.69202,53.62776,52.06831,48.82437,46.75824,133.8089,172.4649,182.4397,170.8712,166.6568,163.5317,158.9901,151.4199,159.3128,157.9628,183.3072,215.4327,188.8905,175.8401,186.6227,198.9007,200.2183,208.916,207.5438,215.1568,226.6642,223.2066,201.7086,157.8255,136.3559
Bank credit to bank deposits (%),GFDD.SI.04,Cote d'Ivoire,CIV,198.5086,222.41,210.734,234.9339,180.1689,168.5148,172.5764,177.9898,153.5204,135.1678,136.8219,156.4547,184.9469,187.0726,166.5224,187.6229,156.3414,151.1786,162.5051,207.7603,232.2466,231.2672,230.5291,238.7253,198.6386,167.142,164.7233,183.2467,177.5264,178.3737,185.3512,179.6808,159.7673,159.6761,101.5734,102.154,100.7364,111.3483,113.3286,102.8516,111.825,116.5316,97.49941,91.14022,93.04328,89.61938,87.78305,86.69873,89.50811,87.76696,81.28004,68.03628,70.68189,76.89827,77.69889,83.54501,90.38123,93.47014,85.92531,83.35384,76.45822,71.98973
Bank credit to bank deposits (%),GFDD.SI.04,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,145.188,98.10344,101.7664,110.0795,104.8648,86.10377,71.55409,85.55369,88.62503,92.41996,97.69987,101.9296,98.6631,106.1161,105.301,94.08118,97.23115,109.7665,109.7466,106.8845,99.49027,92.58867,89.28386,84.07613,83.51995,77.33073,69.84996
Bank credit to bank deposits (%),GFDD.SI.04,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Curaçao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.22215,88.6419,96.2169,98.91592,101.5936,100.5109,95.42744,93.50369,93.41864,91.52377,94.22897,94.23715,92.75092,89.92747,91.06874,92.55061,92.65627,94.78135,91.9949,92.2564,95.35878,97.46018,97.28765,99.15686,99.99528,100.5815,94.37456,92.20531,92.13039,94.20152,107.7009,107.6227,108.3102,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Czech Republic,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,116.1052,123.1846,113.5639,117.598,118.7473,108.3893,101.1095,80.93616,64.2847,47.51028,48.23978,52.56434,59.09938,65.74259,74.55438,79.36471,75.6624,77.14265,80.06023,78.37275,76.63388,74.17182,73.26678,73.92386,70.74889,70.92962,69.69035,66.09281,66.70601
Bank credit to bank deposits (%),GFDD.SI.04,Denmark,DNK,..,..,..,..,..,..,110.2779,108.1617,98.2328,103.5111,107.5899,105.2557,105.4091,105.7154,102.044,95.49284,94.38678,96.47106,97.82057,92.89787,88.39714,83.94569,83.08995,75.20166,78.24928,77.34055,94.20949,93.97111,88.27823,98.22237,95.77602,77.38271,76.01801,55.39212,58.32311,57.64967,56.76025,57.28411,62.66725,66.28029,288.9056,303.7357,303.9001,304.6988,298.9423,293.6472,305.2777,307.1105,313.3344,355.0566,363.4587,370.9002,358.0661,345.1681,325.0875,313.6322,297.0956,282.653,284.9209,274.9444,254.9727,264.4569
Bank credit to bank deposits (%),GFDD.SI.04,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.49506,..,82.50446,78.50128,79.19189,73.19962,69.77045,77.86276,72.35853,74.44029,78.71786,92.61265,92.81045,93.56982,64.33352,72.37852,56.98849,46.38817,37.86091,33.14632,29.94185,29.51036,33.10104,34.65577,37.08095,39.64789,42.84792,37.79636,41.12928,42.10793,37.61061,33.72623,31.02841,35.75804,35.77908,28.79324,25.81704
Bank credit to bank deposits (%),GFDD.SI.04,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.09856,70.22441,52.30675,69.14657,82.25385,75.26093,79.61417,73.6803,75.08919,61.26704,55.03114,68.77585,82.31479,85.41693,83.57331,81.57684,89.65247,90.81244,83.08113,80.81842,82.71941,85.10758,80.57037,90.45304,82.75936,74.22785,66.01109,66.48599,66.785,66.93611,63.87132,64.98874,63.00622,66.93316,69.244,63.7918,61.60387,57.2377,54.83521,50.49643,42.65793,41.72684,44.92508,55.62589,56.52095
Bank credit to bank deposits (%),GFDD.SI.04,Dominican Republic,DOM,48.69889,45.48063,73.73212,71.49701,89.96283,56.69932,71.57038,77.31308,83.70716,93.72452,87.80952,126.4038,117.9699,112.5021,111.7782,109.9012,126.0873,122.691,133.2622,141.0859,149.0544,143.5897,158.1666,149.7359,140.6571,141.1917,115.2959,132.222,117.4683,133.3536,121.9865,104.6912,107.3365,102.5106,106.1445,106.0203,106.875,107.5042,107.3912,112.9539,113.6581,179.0346,177.7697,131.7422,110.256,101.436,96.08385,99.93227,110.9414,104.6825,107.88,106.2551,101.9256,102.6463,116.6862,115.7404,118.0824,118.4212,121.0433,116.4832,95.25696,91.11948
Bank credit to bank deposits (%),GFDD.SI.04,Ecuador,ECU,234.1646,234.7003,214.5467,194.3465,198.4724,196.7949,153.6338,148.001,136.113,129.587,127.4572,117.0399,111.8964,108.1305,107.7438,125.6089,120.5311,126.5701,135.3779,140.5135,133.9636,148.3873,163.8409,204.4941,183.337,167.9215,170.185,156.3598,134.8824,132.6637,86.71544,88.79769,94.06974,106.9029,119.7105,123.2211,111.7111,122.6779,131.6859,237.3472,138.9281,126.3264,109.5124,96.67083,93.09631,97.1422,100.9456,97.84889,98.67678,89.57105,91.72845,92.43827,91.5824,88.60573,87.99554,97.13541,87.46473,93.90811,102.7092,105.4284,96.89857,99.1916
Bank credit to bank deposits (%),GFDD.SI.04,"Egypt, Arab Rep.",EGY,101.39,91.75185,92.72909,89.63911,85.47619,83.96465,79.04509,71.78507,75.19347,79.06051,72.3255,79.50819,68.2285,54.27854,55.88235,69.18787,68.6217,65.2998,59.11163,57.22405,35.68979,48.16888,47.27242,46.8279,45.92128,47.00287,47.27492,43.64544,40.9917,39.77399,36.41579,29.96044,30.74866,32.48637,38.83849,48.22927,54.49636,62.12681,73.578,81.93761,80.25356,78.32394,73.15921,65.24055,64.0412,60.70229,58.74903,54.71236,56.58173,50.85363,48.05927,49.53832,47.67227,42.91973,41.02925,40.18655,40.61675,35.40953,35.57459,35.48344,36.82066,36.73354
Bank credit to bank deposits (%),GFDD.SI.04,El Salvador,SLV,..,..,..,..,..,132.345,128.332,129.3813,123.7663,124.9613,125.4222,125.5408,115.1288,120.3733,122.7023,102.8816,98.8718,105.2526,110.405,125.7772,116.2521,107.3254,115.824,110.6194,101.7278,101.9817,97.55805,101.7551,100.6187,104.046,75.46733,73.6427,75.36497,70.47767,81.05191,94.22063,91.80031,96.92625,99.41416,100.9718,106.2449,90.85807,93.28857,100.9223,102.5165,109.1553,107.4293,99.71905,103.9195,94.08034,89.63216,94.90708,96.65728,101.1597,106.096,104.4515,106.4732,101.3865,102.1646,97.00695,89.97901,92.15166
Bank credit to bank deposits (%),GFDD.SI.04,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,174.8728,273.3007,273.6076,202.6938,251.762,272.1204,540.5332,277.4477,98.02956,56.37685,71.06694,77.39195,104.9336,93.86251,92.13954,82.71888,78.80686,72.95249,42.53809,38.47222,41.75159,49.88001,47.70433,73.22733,70.85862,62.08371,80.56125,46.39551,58.84061,85.99803,99.78232,128.7977,137.4393,142.401,156.5346,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.34844,39.2625,37.96761,48.73579,26.19531,22.81698,22.06106,20.76319,22.6598,23.85238,24.29511,24.00082,18.95144,18.45531,16.52752,14.80467,15.20309,16.2529,15.10056,14.37795,..,..,..,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.83666,117.475,141.3278,149.5053,129.3204,129.9726,125.6392,141.742,160.1344,122.8006,136.1006,170.004,194.9246,197.4685,185.9535,168.1751,147.8182,138.6453,130.3752,122.3877,115.394,111.9185,107.1328,102.5541,98.69009,88.252,81.66857
Bank credit to bank deposits (%),GFDD.SI.04,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,95.83309,100.0331,64.50632,66.43935,78.39953,77.11759,65.72459,63.65263,71.16089,78.94722,80.99583,104.6247,97.4036,80.59963,72.67439,68.01527,55.72483,60.4105,60.71286,59.22838,81.1272,93.8552,78.60703,78.09069,83.96767,83.673,75.72046,72.11905,65.54292,60.02334,70.26247,55.30262,65.02258,79.11503,93.42542,107.4326,103.4624,103.0675,95.09216,84.4847,77.77055,97.1173,86.56544,89.48904,91.43896,83.50827,74.92665,74.33122,74.25677,76.33566,68.53061,71.16573
Bank credit to bank deposits (%),GFDD.SI.04,Ethiopia,ETH,..,39.63414,33.5034,111.082,104.8602,101.611,105.8015,99.31705,103.431,104.3506,122.2254,120.5313,106.662,81.75747,90.64744,83.67693,56.34893,64.38074,75.66458,37.55283,..,26.37086,25.10393,21.15042,17.1467,14.71353,13.55866,17.7216,12.01547,10.70944,10.00977,9.560908,12.84743,23.96017,26.71799,44.86115,65.59248,60.6186,61.8498,71.81281,65.734,60.64795,52.05745,49.27681,46.21965,54.51155,60.93562,59.28065,65.62447,..,..,..,..,..,..,..,..,..,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Fiji,FJI,..,57.4315,50.63502,39.62607,34.50014,42.73624,41.71201,40.92812,46.10795,42.52044,47.18045,51.132,54.51736,67.41845,72.46182,61.63102,71.23277,71.80782,66.28709,71.373,72.53169,78.33676,75.62274,74.29607,78.01074,82.52788,72.41547,74.23885,63.40981,77.25565,75.72915,77.91359,74.47493,79.27991,84.06697,82.59579,86.33901,83.52096,81.99065,75.14365,86.67133,85.42463,84.12166,76.96641,82.60735,88.19325,89.30157,82.33109,99.66837,93.57285,93.29256,99.54014,99.59181,88.27084,92.19963,92.1022,99.40431,100.1102,104.147,106.2563,101.9549,91.20327
Bank credit to bank deposits (%),GFDD.SI.04,Finland,FIN,99.74857,102.454,104.7258,102.2719,103.7648,104.8563,104.6099,106.9792,102.2685,104.2171,107.2242,108.2635,104.8702,112.5604,119.7173,117.6814,118.8924,120.6354,115.6527,114.5662,118.4012,117.9236,123.301,127.7098,129.0069,130.6591,137.7973,144.2763,150.3995,160.637,170.5198,167.0516,155.9179,139.9845,124.6151,114.3052,117.4293,111.0483,113.8412,..,..,117.8703,118.0801,121.3999,126.3369,132.2494,134.8591,130.7531,136.8392,137.182,138.4064,140.7777,149.3189,149.3083,146.4287,140.5171,139.6977,136.825,139.7525,141.616,128.9374,125.3948
Bank credit to bank deposits (%),GFDD.SI.04,France,FRA,115.4822,113.3446,110.9891,108.5132,109.0385,108.2657,107.8657,107.415,113.344,122.24,115.7382,109.7875,110.6678,111.7237,111.3569,106.3138,114.3954,119.0145,104.9069,103.7511,107.747,110.3635,114.2285,114.9528,116.9995,117.3016,120.9404,130.9155,139.3502,148.9491,161.0242,170.1136,174.6579,162.1172,148.8266,136.7973,129.5543,122.817,..,..,..,130.5211,128.9043,119.4782,118.7673,120.7334,123.3553,125.1414,120.9756,121.9086,124.8952,127.1085,124.058,125.2144,122.192,121.5556,119.4283,118.353,119.2433,119.0639,108.6858,108.2062
Bank credit to bank deposits (%),GFDD.SI.04,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Gabon,GAB,108.7786,155.8304,177.044,217.8977,228.7263,186.506,167.1128,161.4991,156.637,158.2772,186.9473,204.4796,194.987,195.2555,169.8666,135.3257,99.98697,125.8835,157.9291,133.3672,121.73,122.6403,118.8349,122.5644,114.386,121.1868,147.8354,154.9849,99.42099,104.5868,103.2495,99.67112,88.13145,84.53879,63.14664,76.06721,63.15862,78.36697,85.50419,84.36791,76.46638,85.58603,89.0988,81.45277,63.5643,59.43921,61.37542,82.18647,61.95581,58.20379,45.7873,49.56974,61.94852,74.21394,76.7347,72.26122,70.24673,69.02975,67.67741,71.50857,..,..
Bank credit to bank deposits (%),GFDD.SI.04,"Gambia, The",GMB,..,..,..,..,..,..,234.5588,241.6949,228.7425,247.1037,209.931,228.3804,103.3058,158.0377,132.3804,110.5973,103.3827,128.9966,137.516,186.7776,184.4857,157.7882,146.7208,134.7996,142.9462,125.0486,105.5132,74.84758,74.86806,68.85046,74.1895,64.42567,41.94902,59.51715,64.92606,51.33068,47.96706,51.26332,50.8034,54.22894,45.22464,49.42997,50.0196,47.18398,35.49253,35.7598,37.77819,38.92668,39.15734,37.65161,37.35634,36.90325,35.04434,33.0764,27.53575,..,..,18.02522,20.59773,21.40041,17.99751,18.12917
Bank credit to bank deposits (%),GFDD.SI.04,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,234.4115,146.5806,127.7913,148.3961,164.2675,143.1469,128.1725,126.0725,118.7941,106.2192,144.2965,144.4435,168.0627,196.7481,157.511,136.9402,140.7774,142.1148,134.9186,142.7809,136.4063,133.3356,137.749,143.039,148.1,141.9638,140.3346
Bank credit to bank deposits (%),GFDD.SI.04,Germany,DEU,..,..,..,..,..,..,..,..,..,..,139.711,140.0842,142.2339,144.3011,143.5433,135.1965,137.2467,136.5279,137.3738,146.0541,153.1555,157.8594,155.9477,158.5058,160.1617,158.9501,156.608,154.4101,154.6351,157.4025,155.9499,162.2151,165.3461,161.4815,170.1073,171.452,170.9542,176.6368,178.8709,..,..,187.0126,179.9753,172.843,168.4574,161.1747,154.908,141.2251,133.7145,131.2901,118.5472,112.9096,107.0977,103.2081,98.91163,94.59281,92.29819,91.49477,90.62551,90.61008,87.77673,89.40473
Bank credit to bank deposits (%),GFDD.SI.04,Ghana,GHA,54.38356,62.37054,58.54127,71.34303,53.6494,68.73969,64.79798,57.18593,65.19044,77.96109,68.50423,100.5754,66.63529,35.92664,42.14703,35.04272,33.4114,31.6456,26.46811,25.37697,23.76506,22.64297,20.28189,29.6798,43.03331,49.25244,58.54332,50.08514,50.45872,56.5161,53.81423,32.39558,35.56718,34.56291,34.19558,35.00615,42.5096,48.71577,57.36039,79.17845,84.27189,64.30507,56.71735,57.21963,59.01471,75.6142,69.55788,72.66906,55.46231,70.71938,61.79861,61.60706,64.4888,72.44203,72.39731,71.59618,67.48672,62.87732,54.42196,55.16365,44.72012,42.87614
Bank credit to bank deposits (%),GFDD.SI.04,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Greece,GRC,102.03,99.21484,100.9075,105.5772,104.2408,99.04202,91.46266,100.9578,88.85145,86.69013,83.20747,79.83383,79.01234,79.75758,81.1219,82.48521,84.8176,87.19501,109.7473,108.3318,102.4661,93.98554,88.56368,85.52322,78.64284,75.13178,75.1721,62.44855,58.2308,57.85212,58.18058,61.92986,63.88403,61.03525,55.60357,58.76139,58.66236,61.33768,69.76363,..,..,56.57527,66.01256,73.36056,80.12096,88.30403,92.8823,95.41539,93.527,86.97448,119.5669,137.3561,135.5714,126.7044,125.6517,155.5986,150.8424,136.7164,118.1543,100.1278,81.49692,57.13287
Bank credit to bank deposits (%),GFDD.SI.04,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.08329,70.43124,67.79595,73.53461,72.39621,73.87933,72.12647,63.56824,72.0816,77.47975,85.60368,77.31316,91.12546,83.44553,84.15269,87.35075,90.82627,81.07256,76.7617,78.29518,84.43387,87.40985,85.34106,85.57813,77.18135,70.48308,69.38744,61.68217,72.28031,79.3019,80.95716,84.97267,86.9641,88.67834,90.60447,96.06297,87.38949,78.23869,70.04515,66.85302,65.68001,61.27691,63.59515,66.98728,64.40303
Bank credit to bank deposits (%),GFDD.SI.04,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Guatemala,GTM,144.5055,145.3728,133.9817,133.3002,127.7269,129.9543,121.5609,115.5231,111.0998,104.7725,95.15748,86.37771,73.67994,67.27513,77.39315,69.97549,63.24554,69.04952,76.26538,86.64674,94.3399,92.9812,83.54899,97.95034,96.42945,82.68835,74.51577,87.10215,82.24622,79.2716,90.20189,64.66557,75.49542,82.79187,104.8918,129.95,134.8897,117.9328,123.0285,134.0744,108.4534,94.15608,87.20483,74.70674,72.62467,67.01367,74.08736,75.59734,74.70253,64.45376,59.61687,60.75382,79.37569,79.28474,79.97037,82.63261,83.3215,80.76389,76.8583,74.66228,67.92442,70.42893
Bank credit to bank deposits (%),GFDD.SI.04,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,110.9422,124.5381,100.4123,92.36526,92.06326,98.49942,107.3368,98.93326,86.07033,69.43998,74.60455,70.29163,59.04802,48.38182,43.13816,31.62992,39.61592,30.26413,37.45571,29.15925,26.91509,24.27541,38.49072,44.09724,48.39301,60.24615,63.10531,62.20419,55.32177,57.92767,57.28001,51.4515,50.02605
Bank credit to bank deposits (%),GFDD.SI.04,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,192.1683,180.4382,76.62066,83.81524,91.20973,63.40009,49.00038,43.56474,62.27899,62.2771,57.66,26.00938,26.47407,29.84352,20.7389,28.83299,41.29045,41.34513,51.34877,56.29252,47.66364,55.62009,81.07555,69.52287,66.17989,54.46634,44.10186,82.74722,88.90376,92.07946,84.67516,78.34737
Bank credit to bank deposits (%),GFDD.SI.04,Guyana,GUY,82.20551,76.96335,60.25105,49.14383,45.6241,42.00542,50.4305,48.29557,55.9053,61.21302,67.56467,61.28843,52.43614,52.8227,47.56508,38.50433,37.68316,31.05368,31.33267,35.8761,36.6142,39.61126,36.71916,35.43356,36.22294,32.68839,33.71851,33.45462,40.23093,42.09143,44.0928,40.7897,32.28591,32.96625,39.73092,47.85193,66.07735,74.27684,79.8432,80.16315,76.84807,69.04865,66.10791,53.57111,48.35304,49.2725,48.70749,50.37637,53.36712,52.16716,52.65441,55.93832,58.73079,63.13415,68.87759,70.49924,68.71114,72.47722,72.11217,67.90781,63.06912,60.25817
Bank credit to bank deposits (%),GFDD.SI.04,Haiti,HTI,61.5873,55.52486,60.34986,63.39523,62.55924,86.88744,95.8283,99.64821,88.43837,98.9333,103.8552,87.84521,73.22939,95.85042,109.0834,100.3934,91.40749,88.38208,88.27003,91.8693,76.63239,83.33293,78.72086,73.72701,71.37754,64.39059,60.63721,51.96594,62.73059,66.47002,54.7062,48.65953,43.11021,39.47509,40.33826,48.81371,51.65893,59.68502,55.53748,50.56734,50.37722,45.61027,49.78988,40.48174,38.56356,39.9652,39.77492,38.72461,43.18467,41.95516,31.83501,36.1639,46.98013,49.16423,50.76647,40.88735,39.36025,40.10796,43.12444,41.72915,39.62779,33.27132
Bank credit to bank deposits (%),GFDD.SI.04,Honduras,HND,107.5807,108.6438,103.2342,103.2903,107.8594,117.4216,130.0459,157.6271,151.6573,158.3245,155.8348,146.3705,143.0104,145.3295,158.7834,166.9461,161.3667,159.548,150.9365,161.3987,156.9895,154.6259,141.1708,132.7189,129.3134,148.2026,144.2267,138.6844,128.6346,124.3138,121.9476,106.7429,106.4294,112.1751,111.9228,103.2376,96.84972,92.65597,101.8296,101.2049,96.84795,96.24831,91.02352,91.60426,90.35361,90.2102,93.98643,103.6549,109.0817,109.5367,103.5362,102.0654,111.0588,113.6431,111.1487,113.3659,107.4647,106.7909,112.5201,110.7805,97.6215,99.76906
Bank credit to bank deposits (%),GFDD.SI.04,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.90997,82.55853,86.88692,93.09027,93.18884,95.71793,105.629,88.9234,74.26171,69.11332,68.06886,65.26678,59.84749,57.90604,59.22812,51.65676,47.49091,48.43533,49.69797,59.26899,64.13638,61.60929,64.94769,67.25687,59.68524,56.4772,64.40332,62.28564,63.90267,62.28496,64.5292
Bank credit to bank deposits (%),GFDD.SI.04,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,107.4164,73.28492,63.77745,63.3471,55.93813,54.20681,61.11878,62.5451,66.88843,83.54888,85.11509,88.86161,105.6762,113.3416,119.6755,122.4702,133.3662,143.0157,117.5958,122.435,117.6137,105.392,97.9411,92.44246,78.44907,71.81824,70.6415,70.57359,73.8093,68.58461,67.38325
Bank credit to bank deposits (%),GFDD.SI.04,Iceland,ISL,144.5746,123.7888,110.8639,110.8896,107.3411,109.2543,113.6436,105.4366,109.5556,96.60103,90.03783,92.01797,95.52637,97.80529,120.6308,123.4724,118.3754,116.1759,116.2515,114.9674,113.628,159.2206,178.575,178.7804,182.2833,154.7757,135.439,137.6762,144.1347,135.0755,125.8545,120.7857,124.7516,120.8841,120.5578,125.5245,133.8869,180.2296,168.5081,175.8826,228.044,230.5378,222.3818,231.6369,284.5717,364.6682,332.7507,284.1238,196.4618,179.5886,193.021,161.4245,153.3078,142.4098,123.8221,120.4285,133.1928,137.7407,145.0995,141.2494,143.9964,146.1739
Bank credit to bank deposits (%),GFDD.SI.04,India,IND,72.59842,81.84157,84.05594,88.645,86.83813,87.05297,86.74049,87.20427,88.58179,89.36763,90.91632,88.38841,83.46096,85.19673,85.85608,89.80649,89.61292,84.64252,80.66821,79.35023,79.83965,80.41876,81.51717,81.438,82.62639,79.20554,77.82334,75.05644,74.08323,78.44026,74.99282,69.3438,69.48138,66.654,64.88915,66.96887,66.7132,62.24588,59.92862,61.67862,62.95348,59.98666,62.07471,60.48633,67.32223,73.43903,76.41833,74.46511,75.33697,71.40043,76.30471,75.84528,78.71188,77.77428,77.21124,77.39363,70.80779,75.43223,79.0957,76.92273,73.69537,71.9641
Bank credit to bank deposits (%),GFDD.SI.04,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.93785,87.2654,104.7611,98.275,104.0741,97.89597,103.7192,105.8061,113.0358,119.9703,131.0253,129.1326,120.4316,124.6497,128.4273,121.5967,114.4775,118.2036,95.85757,38.64238,40.34518,39.31619,44.26754,50.07975,61.58046,65.84209,64.99435,67.78149,77.08775,73.15778,75.77549,82.7451,87.7551,93.35347,93.29758,93.61179,91.74107,91.49377,94.92187,94.13919,83.66013,77.46078
